SSC_CODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
SSC20011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,8,0,15,10,3,12,0,0,0,0,0,0,26,0,0,6,0,0,0,0,0,0,5,3,13,0,0,0,0,0,0,0,15,0,8,0,0,0,0,0,3,0,8,9,3,0,0,0,3,0,0,0,23,3,9,3,0,0,3,0,0,0,16,0,6,0,0,0,0,0,0,0,13,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,41,38,3,5,4,0,9,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4
SSC20013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,4,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SSC20014,7,11,5,3,4,0,0,0,0,37,9,31,18,0,3,4,7,0,0,73,42,46,153,11,18,17,37,20,9,345,23,0,121,0,6,4,12,16,3,185,5,3,10,0,0,0,0,3,0,19,4,17,0,12,0,0,0,3,0,43,5,36,0,4,6,0,0,0,0,48,78,67,10,6,32,30,13,6,7,251,7,33,3,29,7,3,4,9,3,96,3,19,5,3,8,0,0,4,0,42,9,4,19,4,0,3,3,9,3,59,0,0,0,0,0,0,0,0,0,0,3,5,3,5,3,0,3,0,0,25,4,0,11,0,0,4,10,7,9,37,197,272,360,79,87,76,82,69,29,1258,9,19,5,3,4,3,0,5,0,48,5,5,4,8,3,0,0,0,0,25,6,4,0,0,6,0,0,3,0,24,0,8,4,3,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,4
SSC20015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20016,0,3,3,0,0,0,5,0,0,15,4,12,7,3,0,0,6,3,0,40,12,12,94,3,6,0,28,20,3,171,6,3,34,3,0,3,8,10,0,67,0,0,0,0,0,0,3,0,0,6,0,9,0,3,0,0,0,0,0,13,0,9,4,3,4,0,0,4,0,24,10,19,7,9,22,13,23,8,4,113,3,5,3,10,7,7,4,4,0,41,0,5,3,0,0,6,0,3,0,13,3,0,10,0,0,0,4,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,16,0,0,15,0,7,6,8,5,9,51,43,77,182,34,46,38,101,66,20,602,0,4,8,0,4,3,0,0,0,19,0,4,3,0,0,4,0,0,0,13,0,0,0,0,0,0,4,9,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4
SSC20017,21,25,0,0,5,0,0,0,0,57,18,29,4,3,3,0,0,0,3,58,46,61,41,3,5,11,4,7,0,185,21,20,18,0,3,0,0,3,0,75,4,3,0,0,0,0,0,0,0,13,10,71,3,3,0,0,0,0,3,94,5,16,0,4,0,0,0,0,0,32,151,143,6,9,31,51,0,5,10,399,36,119,5,15,13,3,0,3,5,199,16,33,3,4,3,7,0,3,0,63,0,0,11,3,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,10,8,3,3,0,0,0,0,0,20,3,3,3,0,4,0,0,0,3,14,340,528,100,50,70,72,10,21,24,1227,10,18,4,0,11,3,0,0,0,44,4,3,0,0,3,0,0,0,0,13,5,8,0,0,3,3,0,0,0,18,4,25,0,0,0,4,0,0,0,38,6,3,0,0,0,0,0,0,0,13
SSC20018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,9,10,0,3,0,0,3,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20020,0,8,3,0,0,4,0,6,0,22,4,18,8,11,4,13,7,15,0,83,14,20,65,7,8,6,15,23,0,170,6,3,36,0,4,3,9,11,3,67,0,3,3,0,0,0,0,3,0,8,0,12,0,5,0,0,3,4,0,25,3,16,0,0,0,0,3,0,0,20,18,30,14,15,28,16,15,23,3,152,0,22,3,14,7,3,3,3,0,55,3,13,10,4,0,0,0,0,0,28,3,3,31,3,0,3,5,4,0,52,0,0,3,0,0,0,0,0,0,3,0,3,3,0,3,0,3,3,0,12,0,0,7,3,0,4,7,7,3,31,57,154,172,56,57,49,67,99,21,733,0,4,3,3,0,0,0,3,0,10,0,6,0,0,0,0,0,4,0,13,4,3,0,4,0,3,0,0,0,11,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3
SSC20021,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,8,41,0,5,5,21,13,0,98,10,0,41,0,0,6,6,3,0,68,8,6,14,0,3,0,4,6,3,44,0,8,0,3,0,0,0,0,0,13,7,16,0,3,0,0,0,0,0,29,13,3,3,3,0,0,0,3,0,21,8,4,0,9,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,0,3,3,15,63,48,116,27,12,13,32,36,10,348,0,3,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,10
SSC20022,10,19,7,4,0,0,0,0,0,43,16,29,7,3,5,5,6,0,0,71,58,38,161,6,4,14,32,19,3,345,26,0,110,4,0,9,14,16,3,185,9,4,9,0,3,0,3,7,0,45,7,85,3,20,3,0,0,0,0,132,13,63,0,8,0,3,3,7,0,98,87,97,11,16,30,28,3,9,0,275,14,33,0,45,11,3,5,11,0,129,3,15,7,6,0,0,0,3,0,35,9,0,23,11,0,13,0,13,0,71,0,0,0,0,0,0,0,0,0,3,6,3,4,3,0,0,0,4,0,22,4,4,9,0,3,4,3,3,4,33,259,396,355,128,66,83,71,86,14,1468,7,9,3,4,0,4,0,0,0,32,0,0,0,0,3,0,0,0,0,10,5,3,5,0,0,5,0,3,0,26,0,4,3,0,0,0,0,0,0,9,4,0,0,0,3,0,0,3,0,11
SSC20023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,3,0,3,0,21,3,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,18,0,4,5,3,8,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20027,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,3,46,0,3,5,12,12,3,93,10,3,16,3,0,0,4,8,0,40,10,0,3,0,0,0,3,7,0,27,0,11,0,4,0,0,0,0,0,11,0,7,0,0,3,0,0,0,0,10,6,5,0,0,0,0,0,0,0,15,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,11,0,0,4,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,13,51,36,79,13,7,7,21,27,6,247,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6
SSC20028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,17,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,0,0,0,4,4,0,28,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20029,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20033,10,34,3,3,5,0,0,3,0,60,21,42,3,0,10,0,0,0,0,81,33,63,36,3,0,3,3,11,0,156,20,23,31,0,0,0,0,0,0,84,8,9,10,0,0,0,0,0,0,21,9,51,3,11,0,0,0,0,0,68,9,39,0,4,3,3,0,0,0,58,88,89,8,6,20,25,0,4,4,233,22,84,5,12,11,5,4,3,5,149,6,59,10,6,3,3,0,3,0,94,10,4,13,0,3,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,6,9,4,3,0,0,0,3,0,21,3,3,3,0,0,0,0,0,0,12,241,503,126,48,51,49,19,26,11,1073,11,23,5,5,6,3,0,0,0,50,3,6,0,0,3,0,0,0,0,17,4,15,3,0,0,0,0,0,0,20,3,16,0,0,3,0,0,0,0,26,4,4,0,0,4,0,0,0,0,15
SSC20034,10,36,9,3,4,0,3,3,0,63,22,66,9,0,5,6,4,8,3,131,101,116,213,10,27,21,37,43,6,573,25,16,124,4,5,0,13,23,3,204,3,9,13,3,0,5,0,3,0,34,10,33,3,13,0,0,0,0,0,68,16,42,4,10,3,3,0,0,0,83,117,119,15,18,58,34,33,15,3,417,22,60,5,27,14,5,4,13,0,149,12,32,10,4,9,3,0,3,0,77,5,0,23,3,4,9,4,3,0,52,3,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,3,27,7,0,11,5,5,3,3,0,6,52,356,539,435,104,135,99,115,117,29,1933,3,26,10,3,4,3,0,0,0,50,11,17,0,0,8,0,0,0,0,41,8,17,10,0,10,4,3,0,0,47,10,17,6,0,6,4,0,0,0,34,4,3,0,0,3,0,0,0,0,20
SSC20035,16,32,17,5,7,0,5,7,0,91,34,108,20,8,16,9,19,11,0,226,96,152,442,22,33,25,129,84,12,998,24,20,184,3,10,8,22,30,3,303,3,3,25,7,4,0,3,3,0,48,0,41,7,13,7,3,7,0,3,89,5,64,3,8,7,3,0,4,0,99,113,125,22,20,106,41,61,39,19,549,22,35,10,63,32,3,16,12,7,201,10,31,29,9,8,16,5,14,0,115,11,0,45,12,10,3,24,18,0,122,0,0,0,0,0,0,0,0,0,4,3,5,16,0,4,3,13,4,0,43,10,6,21,9,9,8,30,23,16,119,351,618,848,174,256,125,331,237,68,3007,7,36,19,11,19,6,0,8,0,102,6,25,3,3,20,3,0,3,0,70,3,18,4,8,15,7,4,14,0,71,0,8,3,0,3,3,0,0,0,18,3,4,7,0,0,3,3,0,0,26
SSC20036,4,16,4,3,5,5,0,4,0,45,24,51,18,3,13,4,10,12,5,137,43,83,221,14,19,14,50,34,9,490,25,13,129,9,0,5,10,14,3,199,3,0,7,3,0,3,3,4,0,17,12,29,10,6,3,3,3,6,0,73,3,35,0,8,0,0,3,3,0,54,95,74,22,17,55,29,23,15,5,336,5,24,11,25,8,3,9,8,0,98,11,20,9,4,8,12,3,0,0,67,4,0,34,0,5,7,4,11,0,60,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,16,7,3,21,9,0,5,6,13,9,66,243,351,483,92,120,95,128,120,27,1651,12,22,8,7,3,5,0,0,0,56,7,15,0,3,11,0,0,0,0,34,0,6,9,3,6,0,0,0,0,30,3,4,3,0,7,4,0,0,0,22,0,0,6,3,0,3,0,0,3,9
