SSC_CODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
SSC21120,3,0,3,8,12,8,6,3,0,45,0,0,0,0,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21121,150,209,388,406,461,461,153,16,3,2249,5,8,8,9,10,18,9,0,0,76,0,0,0,5,3,3,0,0,0,13,7,5,0,9,7,8,3,0,0,44,0,0,0,0,0,0,0,0,0,4,0,7,3,5,13,7,0,0,0,33,0,3,3,3,6,4,0,0,0,28,58,33,52,50,61,43,14,0,0,316,39,33,39,25,31,21,7,0,0,198,0,0,3,6,6,9,0,0,0,35,0,3,7,6,5,8,3,0,0,30,3,5,12,10,17,7,0,0,0,50,0,5,0,4,3,3,0,0,0,21,3,4,24,22,18,18,3,0,0,93,0,0,6,12,12,15,0,0,0,47,0,0,23,32,42,33,3,0,0,136,3,10,39,69,89,63,13,0,0,282,16,45,122,81,163,144,22,3,0,607,4,3,5,5,7,0,0,0,0,27,5,10,18,25,9,13,3,0,0,76
SSC21122,61,166,377,303,319,228,49,5,0,1508,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,8,8,10,12,3,0,0,0,45,0,5,9,0,0,0,0,0,0,15,0,0,7,3,6,3,0,0,0,19,3,4,6,10,7,0,0,0,0,23,23,41,42,38,40,23,0,0,0,208,30,35,23,10,7,13,3,0,0,126,0,3,3,0,9,0,0,0,0,19,0,4,3,5,4,0,0,0,0,18,0,9,21,15,17,0,0,0,0,59,0,3,8,3,3,10,0,0,0,24,3,7,23,23,18,10,3,0,0,81,0,3,13,15,7,7,0,0,0,38,3,4,23,21,24,22,3,0,0,95,0,9,40,54,52,42,5,0,0,212,5,27,84,74,112,74,17,0,0,393,3,3,3,0,5,3,0,0,0,13,0,4,21,18,11,3,3,0,0,54
SSC21123,145,266,376,693,975,591,201,24,0,3272,0,0,0,3,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,11,9,3,10,29,36,13,0,0,0,98,0,0,6,0,6,0,0,0,0,13,0,0,7,13,33,3,6,0,0,64,0,6,14,15,23,11,6,0,0,75,51,60,52,51,68,38,17,0,0,332,63,41,20,12,14,12,3,0,0,168,0,4,4,22,15,7,6,0,0,62,3,0,10,18,24,12,0,0,0,74,0,12,29,63,43,11,3,0,0,166,0,3,13,10,36,10,3,0,0,80,3,31,57,133,131,51,21,0,0,433,0,3,8,21,25,18,4,0,0,90,0,3,19,35,49,17,3,0,0,128,17,25,44,65,157,122,31,0,0,457,3,30,74,121,174,142,29,3,0,569,14,6,13,17,12,9,3,0,0,75,13,4,18,13,33,17,0,0,0,100
SSC21124,49,96,216,288,260,165,40,7,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,6,11,10,0,0,0,43,0,0,0,0,3,0,0,0,0,8,0,0,6,3,5,3,0,0,0,16,0,7,6,13,10,0,0,0,0,34,21,16,20,16,23,13,4,0,0,109,19,11,8,8,13,0,0,0,0,65,0,0,3,3,8,0,0,0,0,11,0,3,10,5,4,3,0,0,0,31,0,4,15,24,18,4,0,0,0,71,0,3,7,8,6,4,0,0,0,21,0,5,31,33,21,18,6,0,0,114,0,4,11,19,15,3,0,0,0,45,0,6,12,18,15,18,3,0,0,69,4,3,20,41,42,26,6,0,0,137,0,14,37,46,64,38,15,0,0,207,0,7,3,5,3,0,0,0,0,18,0,3,13,11,11,6,0,0,0,39
SSC21125,273,724,1472,1452,1259,838,120,11,0,6152,0,0,11,10,15,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,6,25,98,106,162,94,8,0,0,497,0,0,10,5,3,3,0,0,0,26,3,4,22,16,19,10,0,0,0,77,3,19,33,35,45,17,4,0,0,160,70,123,106,85,100,59,3,0,0,547,103,66,45,31,32,18,0,0,0,288,0,16,37,34,36,27,9,0,0,162,0,9,12,11,6,0,0,0,0,39,0,17,53,33,38,16,0,0,0,159,0,6,9,8,12,4,0,0,0,45,3,18,64,45,24,26,0,0,0,176,3,18,44,51,54,36,0,0,0,197,0,13,33,34,52,38,7,0,0,167,7,36,75,73,66,37,4,0,0,294,10,98,248,281,281,180,27,0,0,1123,10,8,13,7,0,5,0,0,0,34,3,16,41,28,39,12,0,0,0,140
SSC21126,0,0,10,9,10,10,6,0,0,49,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21127,0,0,3,6,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21128,0,0,4,5,4,9,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21129,16,21,25,44,51,63,11,3,0,229,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,0,5,0,9,3,3,0,0,20,3,0,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,4,0,0,0,14,0,0,0,0,3,0,0,0,0,6,0,0,4,3,9,6,0,0,0,21,0,0,4,10,4,3,0,0,0,21,0,3,4,13,10,15,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC21130,7,3,4,12,19,15,6,0,0,65,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC21131,20,15,40,35,57,40,16,4,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,6,0,0,0,0,3,0,0,0,0,3,5,8,3,3,3,0,0,0,0,24,3,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,0,0,0,7,9,0,0,0,0,20,0,0,4,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,5,0,11,12,0,0,0,25,0,3,7,12,12,11,7,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
SSC21132,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21133,5,5,6,24,26,27,5,0,0,97,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,11,0,3,3,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,15,0,0,0,3,6,6,0,0,0,14,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4
SSC21134,0,3,10,10,10,12,4,3,0,58,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21135,7,7,3,7,9,13,0,4,0,59,0,0,0,3,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21136,120,222,435,404,384,282,75,7,0,1941,0,0,3,5,13,5,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,27,27,22,13,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,8,11,14,15,5,0,0,0,47,0,0,8,3,8,4,0,0,0,24,44,44,61,34,56,36,4,0,0,286,40,31,26,24,15,11,4,0,0,144,0,0,10,6,11,9,0,0,0,39,0,4,3,0,3,0,0,0,0,10,0,0,5,4,3,8,0,0,0,25,0,4,7,3,9,6,3,0,0,31,0,6,10,12,14,8,3,0,0,57,0,6,15,16,28,14,3,0,0,82,0,9,33,30,28,13,6,3,0,126,0,7,21,34,25,31,7,0,0,130,0,33,100,74,101,74,25,0,0,416,3,4,4,5,3,6,0,0,0,27,3,4,21,16,25,4,3,0,0,78
SSC21137,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21138,3,0,3,3,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21139,18,22,49,79,106,74,13,3,0,362,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,3,3,4,3,0,0,0,7,0,3,0,0,3,0,0,0,0,8,12,3,3,6,12,11,0,0,0,38,13,3,0,0,0,4,0,0,0,26,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,5,4,0,0,0,0,18,0,0,0,3,8,0,0,0,0,12,0,3,0,3,0,6,0,0,0,18,0,0,8,18,18,5,3,0,0,49,3,0,14,20,32,20,4,0,0,89,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,3,0,0,0,15
SSC21140,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21141,5,5,14,16,29,25,4,4,0,99,0,0,6,0,12,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,3,0,0,0,0,6,0,3,0,0,5,6,0,0,0,15,0,0,6,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21142,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21143,172,760,2302,1266,943,645,296,45,10,6446,0,0,9,3,3,0,0,0,0,20,0,0,4,10,0,0,0,0,0,20,10,20,67,44,23,19,6,0,0,200,0,6,30,17,5,3,3,0,0,56,0,10,37,25,17,13,3,0,0,100,0,23,54,31,34,16,12,0,0,154,58,175,202,95,75,30,15,0,0,644,64,161,155,45,22,9,8,0,0,470,0,9,31,19,18,6,0,0,0,81,15,22,86,43,17,10,3,0,0,196,0,26,148,125,82,31,7,4,0,424,0,15,54,35,21,5,5,0,0,142,3,86,380,182,146,72,27,0,0,901,3,19,103,32,30,20,15,0,0,225,0,19,86,83,54,41,19,3,0,301,9,69,285,155,149,104,37,3,0,819,10,86,405,230,217,178,60,4,0,1185,12,24,55,28,26,6,4,4,0,152,9,35,62,29,28,21,6,0,0,186
SSC21144,88,413,1182,846,653,439,190,24,3,3833,0,0,0,3,0,0,3,0,0,8,0,0,3,3,0,0,0,0,0,8,7,4,36,40,26,12,3,0,0,128,0,0,10,4,5,0,0,0,0,22,0,4,23,18,4,3,5,0,0,55,3,15,21,23,27,6,3,0,0,101,30,93,95,52,54,29,7,3,0,364,46,79,84,21,26,3,4,0,0,256,0,3,19,13,11,9,0,0,0,55,3,8,41,26,16,3,0,0,0,92,3,12,96,72,42,18,3,0,0,257,4,8,26,21,15,6,4,0,0,85,0,62,186,131,108,63,11,3,0,567,0,10,46,30,26,8,8,0,0,127,0,8,60,48,31,30,6,0,0,181,15,37,149,105,101,110,22,8,0,553,6,56,212,123,109,106,31,3,0,643,3,16,19,13,7,3,3,0,0,77,6,19,38,22,12,14,4,0,0,116
SSC21145,0,0,3,0,0,3,7,0,0,15,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21146,0,4,7,7,10,7,5,0,0,46,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,6,0,0,0,5,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
